id_1,id_2
240,15258
240,21376
240,13504
240,2868
240,11850
240,23458
240,14914
240,2806
240,35032
240,17641
240,28064
240,27667
240,16483
240,33780
240,352
240,27803
240,3784
240,36539
240,22151
240,31119
240,9688
240,4630
240,2375
241,1532
241,35773
241,28118
241,16779
241,17854
241,20974
241,19268
241,9008
241,22359
241,31890
241,26906
241,18751
242,16600
242,18945
242,3378
242,29982
242,1119
242,10281
242,32718
242,35388
242,11279
242,10001
242,3153
242,31384
242,18274
242,31890
242,21142
242,30722
242,14052
243,19950
243,34169
243,27803
243,6836
243,4290
243,11379
243,10689
243,18459
243,29055
243,35171
243,31706
34271,7274
34271,28212
34271,2773
34271,2073
244,11287
244,27803
244,14414
244,17571
244,33780
244,3752
244,31890
244,19384
244,33630
244,26457
244,34026
245,19416
24535,37540
24535,3712
246,31126
246,35219
246,14593
246,33127
246,14865
246,13728
246,31890
246,9210
246,8635
247,8880
248,24131
248,20780
248,33988
6104,20177
6104,10568
6104,35773
6104,31890
6104,8635
6104,27803
6104,30974
250,7027
250,19302
250,35773
6105,9945
6105,9395
6105,34747
6105,13728
6105,18163
6105,16122
6105,21390
6105,3922
252,36426
254,4411
254,22096
254,31890
254,7442
255,2706
255,37458
255,1318
255,4730
255,25401
255,29462
255,412
255,20173
256,14814
256,13675
257,34265
257,4426
257,8008
257,35773
258,31516
258,34114
258,14296
258,26520
258,7442
258,36869
259,32509
259,506
18401,31060
18401,2262
24539,24140
262,34522
262,27803
262,19392
262,10402
262,19222
262,7027
262,23879
262,36389
262,22321
36180,24668
36180,11948
263,3138
263,28957
264,31890
264,6189
264,19392
264,35773
264,27803
264,28731
264,21864
264,4687
264,21693
264,20854
264,1840
264,13638
264,35008
265,73
265,2308
265,5629
265,8357
265,27976
265,30834
265,3712
265,27803
265,25748
265,19389
265,31890
265,31893
266,953
266,13883
266,13447
266,26770
266,29552
266,35051
266,27426
266,20517
266,34508
266,21436
266,7103
267,23449
268,27803
268,19
269,19362
269,35780
269,36559
269,31336
269,27780
269,37150
269,4311
269,21979
269,17128
269,8364
269,15131
269,27803
269,8520
269,33273
269,27270
269,17010
269,11987
269,13638
270,3306
270,25113
270,18945
270,2147
270,1013
271,17128
271,24605
272,19222
272,27803
272,32587
272,5629
272,11748
273,34427
273,19324
273,31497
273,10595
273,5188
273,35876
273,18163
273,31890
273,36164
273,3990
273,18638
274,31890
274,5629
274,10184
274,10001
274,13638
274,5052
275,3427
275,107
275,13638
275,7631
275,22881
276,15554
276,13638
276,27843
276,14176
276,28532
276,31890
276,22353
277,12189
277,25819
277,27671
277,13772
277,20961
277,25958
277,31890
277,35171
277,18562
277,35116
277,32686
277,25364
277,34020
277,33410
277,983
277,23838
277,33684
277,7027
277,21145
277,22832
277,32661
277,18035
277,16778
277,35008
278,10896
278,24830
278,8232
278,16263
278,8441
278,19222
278,36426
278,36790
278,9051
278,3463
278,18751
278,33128
278,22062
278,3590
278,26946
278,33029
279,3491
279,15024
279,35008
279,29911
279,10001
280,16765
280,36344
34791,27803
34791,34114
34791,30199
34791,24537
34791,13638
34791,29397
34791,31890
34791,20433
34791,35008
34791,22832
282,20191
282,27941
282,13519
282,10402
282,4240
282,9968
282,27450
282,23354
282,31324
282,9753
282,37289
282,18435
282,24341
282,12404
282,11344
282,33423
282,27202
283,17717
284,17926
284,25630
284,14242
284,7027
284,27082
284,12300
284,31890
284,25102
284,36628
284,18663
284,29421
27608,14003
27608,1841
27608,20972
286,15760
286,23616
287,2397
287,20380
287,3361
287,9051
288,13647
288,4088
288,36540
288,20100
289,15115
4818,9721
4818,10854
4818,25239
4818,29819
4818,1017
4818,4961
4818,35955
4818,33671
4818,19670
4818,12062
4818,2442
4818,1880
4818,28490
4818,1631
4818,27647
4818,14696
4818,8011
4818,12748
4818,2837
4818,5673
4818,36896
4818,11968
4818,27518
4818,24888
4818,35474
4818,27803
4818,26569
4818,28398
4818,28144
4818,36774
4818,19168
4818,8783
4818,32120
4818,20698
33064,15705
33064,814
33064,12336
33064,10772
33064,22843
33064,17871
33064,35521
33064,27803
33064,9455
33064,166
33064,20058
33064,27088
33064,18967
292,1640
12247,27803
12247,19981
12247,1037
12247,4088
294,25149
294,19222
294,18775
295,4796
295,7027
295,4128
295,35773
296,12686
296,11373
296,5076
296,8324
296,19038
296,25288
296,18598
296,36989
296,21737
296,31928
296,21002
296,35208
296,26409
296,11283
296,6952
296,31724
296,35807
297,29979
297,9102
297,24350
297,36718
297,17580
297,3509
297,893
297,12892
297,14967
297,24729
297,2497
297,3597
297,22782
297,14395
297,25225
298,5680
298,24718
298,24759
298,36652
298,22353
298,29331
298,6657
298,13883
298,12133
298,20231
298,6544
298,10001
298,31890
298,30756
298,6988
298,18309
298,32381
298,5628
298,34597
298,5629
298,18825
298,32215
298,37263
298,27803
298,13761
298,14924
298,32687
298,14189
298,8328
298,21471
298,18969
298,12794
298,23840
299,36468
300,15862
300,10761
300,36957
300,11696
301,1923
301,27302
301,21637
301,17318
301,32311
301,25270
301,5907
302,31126
302,36289
302,21142
302,5315
302,20363
302,18638
302,10595
303,31687
303,27803
303,3887
303,10693
303,35061
303,7195
303,11536
303,21461
304,14956
304,29212
304,4163
305,24830
305,31890
305,26073
305,24402
305,30603
305,8107
305,27803
305,18567
305,27302
305,35773
305,13638
305,32726
306,30764
307,11768
307,11439
307,27656
308,27048
308,35152
308,363
308,12653
308,7882
308,15757
308,26167
308,4723
308,35949
308,184
308,20598
308,17395
308,12231
308,18418
308,14038
308,20105
308,37161
308,25999
308,31890
308,3980
308,24347
308,36741
308,34989
308,1672
308,538
308,5629
308,29388
308,15412
308,20303
308,32138
308,4293
308,26569
308,4531
308,7714
308,20910
308,34315
308,4417
308,3123
308,3789
308,1257
308,24291
308,30163
308,7446
308,33012
308,30219
308,4513
308,12908
308,17515
308,30610
308,21983
308,10528
308,23639
308,32961
308,4193
308,13504
308,30172
308,34673
308,2285
308,22669
308,5896
308,36720
308,18318
308,14712
308,631
308,27728
308,34849
308,34058
308,6854
308,29271
308,27861
308,5015
308,4007
308,33850
308,31914
308,36788
308,30429
308,31659
308,23676
308,26003
308,20785
308,5903
309,26007
309,10266
309,31917
309,31358
309,19222
309,26281
309,22666
309,6578
309,27803
309,3747
309,26124
309,34515
309,18876
309,2319
309,11191
309,37139
309,29789
309,23823
309,18945
30965,15239
30965,18866
30965,22553
30965,26982
30965,35137
30965,25564
30965,13347
30965,18701
30965,31553
30965,22995
30965,11707
30965,11814
30965,3867
30965,23005
30965,34256
30965,14595
30965,31602
30965,9573
30965,23509
30965,18892
30965,18456
30965,25812
30965,27739
30965,25967
30965,33614
30965,12168
311,974
311,31917
311,33069
311,18666
311,2397
311,925
311,7027
311,9049
311,26666
311,3712
311,28639
311,1979
311,9008
311,28217
311,35773
311,6554
311,26860
311,31890
311,22564
313,5580
313,2078
313,31890
313,34162
314,974
314,11271
314,4275
314,17014
314,9051
314,32082
314,14800
314,27895
314,15191
314,31890
314,20932
314,35828
315,8357
315,3360
315,2078
316,19222
316,6554
316,26880
316,37107
316,12803
317,37454
317,28957
317,22827
318,28975
318,23680
318,36743
318,31890
318,3860
319,34062
319,19253
319,27803
319,27177
319,11927
319,36652
319,13638
319,20434
319,22321
320,26238
320,29687
320,17030
320,21501
320,7195
320,33671
320,31369
320,34128
320,22326
320,7048
320,21153
320,11977
320,4497
320,641
320,10001
321,2078
321,35773
321,22666
321,36128
321,37043
321,27302
321,15191
321,27233
321,31890
321,10415
321,9752
321,26639
321,33643
321,30199
321,12752
321,21864
321,28961
321,11534
321,5696
321,35008
321,8578
321,18114
321,7710
321,5490
321,36652
321,26026
321,9008
321,21689
321,36799
321,25163
321,19114
321,36559
321,35828
321,15110
321,23050
321,14098
321,3712
321,20024
321,19222
321,27803
321,28217
321,6229
321,15750
321,2431
321,25477
322,30136
322,27803
322,31920
323,6631
323,21552
323,5948
323,1204
323,11651
323,33410
323,23838
323,11961
6115,17651
6115,33274
6115,18200
6115,1777
6115,31890
6115,23204
325,17118
325,25360
325,8293
325,7363
325,3491
325,20505
325,32097
325,33837
326,10916
326,2828
326,6452
326,25424
326,37627
326,34690
326,32999
326,17702
326,13091
326,32761
326,4035
326,5072
326,35311
326,25575
326,13836
326,11534
326,680
326,3352
326,35085
326,31659
326,31218
326,1686
326,7354
326,19732
326,440
326,16424
326,5497
326,8518
326,9837
326,12095
326,25221
326,10568
326,12138
326,17899
326,35186
326,12009
326,15110
326,14879
326,36423
326,31170
326,1343
326,31404
326,35513
326,32346
326,23129
326,8723
326,31714
326,2859
326,1295
326,9008
327,15291
327,30002
327,27931
327,15647
328,10742
328,31890
328,14063
329,21339
330,13208
330,32877
331,14954
333,22294
333,18277
333,15709
333,22586
333,31170
333,5044
333,27803
333,17122
333,27419
333,17010
333,7631
333,30564
333,8375
334,21235
334,23783
334,5629
335,8611
335,12582
335,37043
335,7006
335,17186
335,18672
335,24616
335,22666
335,2382
335,26026
335,14800
335,27302
335,17596
335,9008
335,25584
335,15191
335,17484
335,31890
335,36063
335,7835
335,10568
335,10830
335,6134
335,19222
335,36652
335,31987
335,9051
335,3712
335,20854
335,30581
335,7317
335,13656
335,30460
336,27803
336,10568
336,35987
336,7048
336,1780
336,13638
336,4497
336,17098
27893,36357
337,20591
337,7104
337,27223
337,6686
337,37627
337,11401
337,24175
337,29421
337,31276
337,22994
337,32451
337,6345
337,15191
337,35703
337,30193
337,3121
337,20236
337,34424
337,31890
337,19392
337,5629
337,4125
337,24118
337,6424
337,32066
337,25610
337,25630
337,36652
337,32157
337,25249
337,16086
337,2806
337,4393
337,15530
337,19253
337,26911
337,12498
337,24155
337,8623
337,27803
337,3684
337,29082
337,16166
337,27282
337,32030
337,7942
337,3881
338,9065
338,27803
338,27919
338,37346
338,23228
338,7317
338,14902
338,18689
338,29115
339,3352
339,32876
339,18945
339,7442
339,12968
339,30878
340,21376
340,31890
340,5161
340,12461
340,361
341,20554
341,16390
341,25830
341,33603
341,11851
341,15156
341,34390
341,30285
342,73
342,33410
342,33643
342,30199
342,34326
342,13638
342,31890
344,27803
344,31890
344,2803
344,8880
345,33671
345,36731
345,33162
345,4204
345,36028
345,6964
345,7195
345,31890
345,11081
345,27803
345,18309
347,25062
347,30235
347,31890
347,34606
347,18163
348,26604
348,31129
348,10402
348,26053
348,26343
348,28118
349,27824
349,14242
350,22446
350,31890
350,25734
350,17430
351,18084
351,73
351,27803
351,26732
351,35773
351,10914
351,19138
351,11051
352,26556
352,32539
352,32753
352,31890
352,28639
352,26749
352,36201
352,19253
352,27464
352,13638
352,7411
352,20470
352,35284
352,20506
352,12114
352,32819
352,27803
352,1075
352,25677
352,30235
352,32060
352,19861
354,1949
354,7713
355,13761
355,28400
24555,14863
24555,29439
24555,2567
24555,1526
24555,14954
24555,18163
358,2837
358,16708
358,27641
358,12384
358,4076
358,19222
358,7424
358,36629
358,10100
359,13122
359,14815
359,3827
359,22259
359,28161
359,30178
359,35452
360,18362
360,16749
360,5389
360,21375
360,15528
360,32530
360,34467
360,31890
360,15806
360,36285
360,34591
360,595
360,4094
360,34676
360,32404
360,23451
360,11969
360,1106
360,3645
360,27159
360,25235
360,34443
360,31838
360,16347
360,34287
360,25318
360,34818
360,36652
360,36385
360,18200
360,981
360,29147
360,25259
360,13568
360,5358
360,7339
360,19247
360,2425
360,22882
360,19253
360,25166
360,12498
360,26209
360,3712
360,901
360,27803
360,4200
360,23476
360,31325
360,26540
361,4360
361,23589
361,36446
361,4723
361,14176
361,5013
361,31890
361,31772
361,22353
361,20292
362,27370
362,73
362,5361
362,33643
362,14318
362,13705
362,15485
362,6511
362,27803
362,34150
362,2690
362,3388
362,15191
362,31630
363,31126
363,17976
363,16276
363,14036
363,7714
363,37161
363,31890
363,33029
364,17091
364,36661
364,30339
364,36289
364,31681
364,22539
364,22642
364,8360
364,22668
364,31890
364,18320
364,2035
364,1030
364,35876
364,8054
364,33383
364,6790
364,27793
364,23664
364,24574
364,9198
364,27450
364,16321
364,17732
364,18116
364,1906
364,34349
364,21337
364,22353
364,10595
364,13273
364,28602
364,19645
364,31967
364,15734
364,14648
364,28429
364,10001
364,17976
364,4074
364,14176
364,14954
364,35008
364,1786
364,21851
364,19755
364,12505
32480,30624
32480,7181
32480,16731
367,16128
368,9395
368,6261
368,29055
368,3922
368,31890
368,9021
368,17600
368,31018
368,23690
368,12988
368,9092
368,5589
368,27803
368,6641
368,13836
368,26569
368,29082
368,25454
368,7562
368,13598
368,8658
368,11177
369,16631
369,2029
370,25122
370,12410
370,17792
370,22690
371,33128
371,35773
371,19222
371,31890
371,31376
371,1089
372,33029
373,27803
373,12556
373,23907
373,20214
374,22137
374,6575
374,31890
374,20583
375,19253
376,23588
376,19999
376,12732
376,14761
376,19765
376,22216
376,4978
376,33350
376,1096
376,35822
376,32764
376,22690
376,27906
376,31483
376,3416
376,17792
376,27242
376,29715
376,23279
376,33906
376,37351
376,35175
376,37584
376,14796
376,20040
377,6187
377,7006
377,25477
378,13393
378,10434
378,36382
378,11921
378,6486
378,16788
378,1409
378,15472
378,11397
378,36586
378,31154
378,33973
378,27082
378,1095
378,13236
378,16119
378,16167
378,31630
378,25907
378,19845
378,6165
378,7897
378,34861
378,29997
378,30889
378,27053
378,19222
378,21070
378,1801
378,33018
378,10397
378,14814
378,33920
378,22442
378,35681
378,29454
378,33793
378,33303
378,26727
378,27803
379,2837
379,1748
380,28217
381,30861
382,27803
383,31379
383,17395
383,16631
383,3887
383,19805
383,29382
383,28122
383,28075
383,33671
383,31292
383,1841
383,24088
383,20657
383,27777
383,8808
383,28340
383,33029
383,10589
383,21926
383,37346
383,1280
383,31121
383,19222
383,26223
383,11446
383,1265
383,12857
383,6635
383,16813
383,13761
383,29023
383,2347
383,14484
383,13647
383,18163
383,6574
383,27803
384,13638
384,33204
385,29055
385,23491
386,9887
386,35106
386,15680
386,14528
386,9594
386,22134
387,12585
387,5264
387,9051
388,33371
388,5567
388,9051
388,2078
388,1607
388,19070
388,11051
388,32876
388,37193
388,7210
388,15191
388,15806
388,26146
388,35008
388,32129
2309,28934
2309,17528
2309,31266
2309,34804
2309,13301
2309,31170
2309,2834
2309,28283
2309,30656
2309,36373
2309,21819
2309,33953
2309,22232
2309,5200
2309,20368
2309,23694
2309,1092
390,10933
391,28957
392,25495
393,23589
393,15755
393,10243
393,34970
393,5994
393,35370
393,508
393,26974
393,30863
393,21232
393,18876
393,27963
393,19253
393,35075
393,31890
393,7631
393,33029
393,17486
393,26638
393,35633
393,13028
393,22110
393,1459
393,28671
393,5457
393,21462
393,22625
393,22019
393,28449
393,13472
393,26880
393,4302
393,6645
393,13632
393,35970
393,33920
393,403
393,24347
393,26958
393,22491
393,27589
393,30368
393,15591
393,33202
393,8379
393,18160
393,16741
393,28501
393,13638
393,28957
393,30235
393,5506
393,30384
393,31677
393,23793
393,30002
393,36810
393,21358
393,3252
393,10689
393,4235
393,36628
393,5045
393,27803
393,11010
393,21375
393,36906
393,33995
393,7317
393,19483
393,33303
393,36819
393,24397
393,29886
393,35365
393,33367
394,7251
394,21659
395,1282
395,7354
395,19229
397,974
397,6569
397,2152
397,31917
397,28593
397,13883
397,2397
397,10830
397,3712
397,31890
397,9008
33739,1500
33739,11354
33739,33202
33739,730
33739,9199
33739,33303
33739,28957
33739,37140
30981,13641
30981,24552
30981,26609
30981,15191
36681,8120
36681,29114
36681,3125
36681,23629
36681,2331
36681,7449
36681,19988
36681,19682
36681,24278
36681,33671
36681,15590
36681,13253
36681,907
36681,10133
36681,26720
36681,10803
36681,36620
36681,21461
36681,14305
36681,6574
2375,27813
2375,18558
2375,35560
2375,13454
2375,16063
2375,24331
2375,14237
2375,23922
2375,15434
2375,7395
2375,18946
2375,18084
2375,10731
2375,23529
2375,9958
2375,14619
2375,8417
2375,9042
2375,2715
2375,32926
2375,3370
2375,23281
2375,13877
2375,14631
2375,5636
2375,19155
2375,28212
2375,18827
2375,15567
2375,14980
2375,25933
2375,5600
2375,14063
2375,21973
2375,18611
2375,8293
2375,22865
2375,24299
2375,33671
2375,3860
2375,3044
2375,26176
2375,19675
2375,30658
2375,6592
2375,13932
2375,23273
2375,7675
2375,25882
2375,3368
2375,26682
2375,35032
2375,27680
2375,15816
2375,17305
2375,29543
2375,11081
2375,32346
2375,27803
2375,36731
2375,18147
2375,11083
2375,36090
2375,13653
2375,6668
2375,35882
2375,24545
2375,5813
400,10951
400,31890
400,23008
400,21847
400,32322
400,37066
400,25066
400,36912
401,22074
401,24718
401,33416
401,13773
401,31977
401,21979
401,28754
401,28294
401,2442
401,29023
401,37217
401,1858
401,19222
401,19224
401,32036
401,25098
401,33804
401,26569
401,9266
401,8783
401,4443
401,28371
12330,35830
12330,32760
12330,36289
12330,15797
12330,31890
12330,24764
12330,10595
12330,27560
22833,35523
22833,15570
22833,25166
22833,29187
22833,35773
22833,30221
22833,31890
22833,37107
22833,11051
403,4021
403,17286
403,29052
403,8512
403,16463
403,35844
403,21946
403,4185
403,16182
403,9666
403,22994
403,3829
403,13028
403,557
403,15530
403,29369
403,18932
403,31937
403,19392
403,19222
403,3121
403,13365
403,11081
403,5964
403,35558
403,13632
403,19651
403,28663
403,13263
403,25642
404,20236
404,25630
404,12884
404,15456
404,27803
404,37032
405,33948
405,14027
406,17903
408,33189
408,13638
408,11279
408,36652
408,35773
408,18163
408,2635
408,3633
409,29896
409,14258
409,34242
409,8396
409,17676
409,27803
409,15646
409,2177
409,36799
409,4772
409,10830
409,22881
410,8120
410,19845
411,2861
411,2566
411,29212
411,18945
411,25669
411,33197
411,11225
411,21376
411,13019
411,18274
411,29452
411,35867
411,30016
411,5315
411,25422
411,26755
411,14400
411,18318
411,19089
411,10154
411,4128
411,3394
412,15241
412,16543
412,23162
412,37471
412,22721
412,21816
412,32411
412,20403
412,3208
412,7891
412,3578
412,14666
412,25005
412,17620
412,37234
32984,31890
32984,10595
32984,36289
413,10827
413,16174
413,31980
413,30002
413,35922
413,10101
413,27803
413,16181
413,26649
413,26956
413,19909
413,35128
413,16321
413,16044
413,16823
413,6165
413,24718
414,22130
414,4197
414,14003
415,7492
415,26556
415,15183
29981,13882
29981,35188
29981,20777
416,18611
416,7027
416,11573
416,6098
416,21811
416,18200
416,35773
416,7513
416,31890
416,6247
416,4796
24567,73
24567,29078
24567,8583
24567,32506
24567,33338
24567,3712
24567,22522
24567,27173
24567,18945
24567,9008
418,33029
418,23589
418,26786
418,27244
418,19222
418,35899
418,35773
418,31890
418,9051
418,33940
419,13638
419,18876
419,18651
419,6026
419,34906
420,10528
420,37309
420,6704
420,20259
420,8394
420,33999
420,31890
420,29805
420,18123
420,37682
422,18663
422,37529
422,20773
422,27803
422,35935
423,37145
423,6578
423,16263
423,28226
423,31365
423,3103
423,19389
423,11867
423,31352
423,32579
423,31890
423,10902
424,2504
425,22504
425,4447
425,31917
425,11534
425,7818
425,23589
425,28782
425,11051
425,26585
425,22250
425,31505
425,9955
425,15731
425,24376
425,26701
425,18805
425,30183
425,22919
425,13638
425,36201
425,10830
425,452
425,17676
425,31890
425,35828
425,22666
425,33988
425,12643
425,22832
425,9051
425,16469
425,1856
425,35296
425,10579
425,35008
425,28217
425,3712
425,9453
425,15750
425,6729
425,10568
426,36088
426,35706
426,13554
426,27013
426,22881
426,27803
426,30301
426,36126
427,9146
427,26320
427,5642
427,37632
428,1997
429,35942
429,8487
37402,26786
37402,15405
37402,14565
37402,13638
37402,10440
37402,9051
430,36363
430,35673
430,1280
430,2442
430,788
430,27933
430,25128
430,26827
430,33671
430,18949
430,27047
430,25458
430,6731
430,18881
431,2774
431,3990
431,10595
431,33640
432,26958
432,29593
432,1191
432,2836
432,26288
432,21816
432,19244
432,25062
432,31890
432,30500
432,8163
432,15709
432,24490
432,20931
432,1071
432,13472
432,27803
432,17807
432,708
432,25812
432,36070
432,33303
432,20972
432,13504
433,20024
433,23332
433,1333
433,6541
433,2273
433,17318
433,7847
433,35590
433,27803
433,21090
433,10001
434,6760
434,16422
435,3887
435,19992
436,18163
436,24207
436,24810
2627,7834
2627,31450
2627,26683
2627,26463
2627,27160
2627,17452
32576,29393
32576,27803
438,21447
438,36208
438,35522
438,36652
438,22051
438,3922
438,27497
439,34114
439,35747
439,28749
439,12436
439,2275
439,9051
439,14666
439,22732
439,23664
439,1723
439,22782
439,31890
439,28310
440,20589
440,24830
440,23810
440,9744
440,9447
440,1085
440,3182
440,36665
440,27450
440,35944
440,36586
440,11227
440,10712
440,16119
440,31890
440,26946
440,19711
440,5629
440,35773
440,31365
440,9051
440,4941
440,18035
440,23838
440,18766
440,2857
440,34713
440,16689
440,29876
440,34269
440,5725
440,34627
440,33128
440,10830
440,33134
440,15669
440,33054
440,37094
440,7027
440,11051
440,8172
440,2316
440,14670
440,13838
440,36547
440,73
440,852
440,29850
441,29819
441,35645
441,8271
441,5629
442,25796
442,17740
442,1832
442,21309
442,26303
443,5191
443,21143
443,31890
443,35008
444,32936
444,24830
444,29876
444,73
444,3761
444,15191
444,14586
444,10001
444,17530
444,17063
444,33643
444,15074
444,31119
444,37651
444,30214
444,11051
444,2316
444,23664
444,1949
444,5048
444,31114
444,22666
444,24712
444,14227
445,30047
445,26831
445,24161
445,24666
445,35773
445,35523
445,5629
445,14242
445,30596
445,30457
446,15643
446,15115
446,9395
446,5629
446,34747
446,3922
447,13083
447,23589
447,30759
447,7075
447,36581
447,25010
447,35773
447,19222
447,19029
447,14242
447,35393
448,19253
448,27803
448,35358
448,18163
448,3832
449,22642
450,23379
450,2330
450,3146
450,35403
450,34300
450,27803
450,1160
450,4069
450,23434
450,5290
450,6980
450,14026
450,27401
450,20729
450,36250
450,15191
450,29949
450,35786
450,31004
450,24662
451,17034
451,3019
451,3398
451,35876
451,3990
451,31890
451,22353
452,37082
452,26007
452,18100
452,19669
452,6691
452,19633
452,30265
452,32369
452,18951
452,20173
452,22329
452,28356
452,30537
452,20748
452,10568
452,36288
452,20047
452,6134
452,26315
452,13638
452,19224
452,37107
452,16469
452,5007
452,11834
452,32782
452,8577
452,25752
452,1295
452,8708
452,5017
452,7006
452,15192
452,34734
452,9278
452,4734
452,34045
452,15906
452,9006
452,33956
452,36799
452,15948
452,30492
452,2811
452,12122
452,17675
452,4131
452,25334
452,26527
452,34877
452,2078
452,34390
452,25185
452,15266
452,4200
452,6177
452,7317
452,26085
452,32060
452,27803
452,5130
452,3676
452,16118
452,8333
452,35211
452,37627
452,22666
452,22248
452,33931
452,13091
452,21375
452,16390
452,27302
452,10689
452,23604
452,31917
452,31890
452,36628
452,19709
452,814
452,33075
452,7201
452,10830
452,2361
452,33501
452,17900
452,22442
452,20581
452,20631
452,31255
452,1821
452,22119
452,33296
452,16738
452,34445
452,32714
452,5840
452,21270
452,19732
452,10063
452,19411
452,23780
452,6804
452,37331
452,23190
452,31141
452,18076
452,24072
452,24663
452,4001
452,6246
452,10761
452,22881
452,3459
452,23972
452,35768
452,32097
452,6666
452,3712
452,19358
452,36568
452,15887
452,30861
452,9780
452,30706
452,32016
452,27809
452,16453
452,25477
2728,4953
2728,19645
2728,15143
2728,34536
2728,3491
2728,3426
2728,12505
2728,27903
2728,8054
2728,5188
2728,22341
2728,2402
2728,18116
2728,35236
2728,21851
2728,34856
2728,10001
2728,7798
2728,28859
454,29645
454,2432
454,18742
